0,0,0,-1,-2,-1,0,0,0,-1,-2,-6,-5,-5,-2,0,-1,-2,-10,-15,-14,-7,3,3,-1,-3,-13,7,16,5,6,5,-1,-2,-7,18,11,1,0,0,0,-2,-8,5,7,0,0,2,0,-1,-7,-8,-2,3,7,4,0,0,-1,-4,-4,1,9,8
0,0,0,0,-1,-1,0,0,0,0,-1,-10,-14,-7,-1,0,0,-1,16,13,18,10,6,9,0,-10,14,-17,-5,-7,-12,-6,0,-17,18,-5,-1,15,0,-15,0,-6,13,-13,16,-11,3,-5,0,-1,16,-5,0,0,-7,10,0,0,10,0,-22,2,6,2
0,0,0,1,3,2,0,0,0,1,3,15,19,12,3,1,1,2,-6,2,-3,-3,-9,-13,1,13,-1,11,-10,2,5,0,2,19,-11,-14,-10,-16,0,15,1,8,-5,8,-23,11,-2,3,0,2,-9,12,2,-3,0,-14,0,0,-9,4,26,-3,-15,-10
